,source,dest,count
20862,LYS,BSK,1
20863,LYS,CDG,2
20864,LYS,CFE,1
20865,LYS,CFR,1
20866,LYS,CMN,3
20867,LYS,CTA,2
20868,LYS,CZL,2
20869,LYS,DJE,2
20870,LYS,DUB,1
20871,LYS,DUS,1
20872,LYS,DXB,1
20873,LYS,EDI,1
20874,LYS,ETZ,1
20875,LYS,FCO,4
20876,LYS,FLR,2
20877,LYS,FRA,2
20878,LYS,GOT,2
20879,LYS,HER,1
20880,LYS,IST,1
20881,LYS,LEH,1
20882,LYS,LGW,1
20883,LYS,LHR,2
20884,LYS,LIG,1
20885,LYS,LIL,1
20886,LYS,LIS,2
20887,LYS,LRT,1
20888,LYS,MAD,2
20889,LYS,MIR,3
20890,LYS,MLA,2
20891,LYS,MLH,1
20892,LYS,MPL,1
20893,LYS,MRS,1
20894,LYS,MUC,1
20895,LYS,MXP,3
20896,LYS,NCE,2
20897,LYS,NTE,2
20898,LYS,OPO,2
20899,LYS,ORN,2
20900,LYS,ORY,1
20901,LYS,OUD,1
20902,LYS,PIS,2
20903,LYS,PMI,2
20904,LYS,PRG,2
20905,LYS,PUF,1
20906,LYS,QSF,2
20907,LYS,RAK,3
20908,LYS,RNS,1
20909,LYS,SPU,1
20910,LYS,STN,1
20911,LYS,SVQ,3
20912,LYS,SXB,1
20913,LYS,SXF,1
20914,LYS,TLM,1
20915,LYS,TLS,3
20916,LYS,TUN,3
20917,LYS,VCE,3
20918,LYS,VIE,2
20919,LYS,YUL,1
20920,LYS,ZRH,1
20921,LZC,MEX,2
20922,LZH,CAN,1
20923,LZH,CKG,1
20924,LZH,CSX,1
20925,LZH,CTU,1
20926,LZH,KMG,1
20927,LZH,PEK,2
20928,LZH,PVG,1
20929,LZH,SHA,1
20930,LZH,SYX,1
20931,LZH,SZX,1
20932,LZH,WUH,1
20933,LZH,XMN,1
20934,LZH,ZUH,1
20935,LZO,CAN,2
20936,LZO,CSX,2
20937,LZO,HAK,1
20938,LZO,HGH,1
20939,LZO,KMG,1
20940,LZO,KWE,1
20941,LZO,NNG,1
20942,LZO,PEK,1
20943,LZO,PVG,1
20944,LZO,SZX,1
20945,LZO,XIY,1
20946,LZY,CTU,4
20947,LZY,LXA,1
20948,MAA,AMD,2
20949,MAA,AUH,2
20950,MAA,BAH,1
20951,MAA,BKK,2
20952,MAA,BLR,5
20953,MAA,BOM,7
20954,MAA,CCJ,1
20955,MAA,CCU,3
20956,MAA,CJB,4
20957,MAA,CMB,4
20958,MAA,COK,5
20959,MAA,DAC,1
20960,MAA,DEL,5
20961,MAA,DMK,1
20962,MAA,DMM,1
20963,MAA,DOH,1
20964,MAA,DXB,2
20965,MAA,FRA,2
20966,MAA,GOI,4
20967,MAA,HKG,1
20968,MAA,HRI,2
20969,MAA,HYD,5
20970,MAA,IXM,4
20971,MAA,IXZ,5
20972,MAA,JED,1
20973,MAA,KUL,4
20974,MAA,KWI,1
20975,MAA,LHR,2
20976,MAA,MCT,2
20977,MAA,MLE,1
20978,MAA,MRU,2
20979,MAA,PNQ,3
20980,MAA,RUH,1
20981,MAA,RUN,1
20982,MAA,SHJ,2
20983,MAA,SIN,7
20984,MAA,TCR,1
20985,MAA,TRV,4
20986,MAA,TRZ,3
20987,MAA,VTZ,2
20988,MAB,AUX,1
20989,MAB,BEL,3
20990,MAB,BSB,3
20991,MAB,CKS,1
20992,MAB,IMP,1
20993,MAB,OIA,1
20994,MAB,RDC,1
20995,MAB,TUR,1
20996,MAD,ACC,1
20997,MAD,ACE,3
20998,MAD,AGP,2
20999,MAD,AHO,1
21000,MAD,ALC,1
21001,MAD,ALG,2
21002,MAD,AMM,2
21003,MAD,AMS,3
21004,MAD,ARN,2
21005,MAD,ATH,2
21006,MAD,ATL,4
21007,MAD,BCN,4
21008,MAD,BGY,1
21009,MAD,BIO,2
21010,MAD,BJZ,1
21011,MAD,BKK,1
21012,MAD,BLQ,2
21013,MAD,BOD,1
21014,MAD,BOG,2
21015,MAD,BOS,4
21016,MAD,BRS,1
21017,MAD,BRU,5
21018,MAD,BSL,1
21019,MAD,BUD,2
21020,MAD,BVA,1
21021,MAD,CAG,1
21022,MAD,CAI,1
21023,MAD,CCS,3
21024,MAD,CDG,3
21025,MAD,CIA,1
21026,MAD,CLJ,1
21027,MAD,CLO,1
21028,MAD,CMN,2
21029,MAD,CPH,3
21030,MAD,CRL,1
21031,MAD,CTA,1
21032,MAD,CUN,4
21033,MAD,DFW,5
21034,MAD,DJE,1
21035,MAD,DKR,2
21036,MAD,DME,2
21037,MAD,DOH,3
21038,MAD,DUB,3
21039,MAD,DUS,3
21040,MAD,DXB,1
21041,MAD,EAS,1
21042,MAD,EDI,1
21043,MAD,EIN,1
21044,MAD,EWR,2
21045,MAD,EZE,3
21046,MAD,FCO,3
21047,MAD,FLR,2
21048,MAD,FRA,8
21049,MAD,FUE,4
21050,MAD,GIG,1
21051,MAD,GRU,5
21052,MAD,GRX,1
21053,MAD,GUA,1
21054,MAD,GVA,4
21055,MAD,GYE,2
21056,MAD,HAM,1
21057,MAD,HAV,2
21058,MAD,HEL,2
21059,MAD,IBZ,5
21060,MAD,ICN,1
21061,MAD,IST,1
21062,MAD,JED,2
21063,MAD,JFK,9
21064,MAD,KBP,2
21065,MAD,KRK,1
21066,MAD,LAD,1
21067,MAD,LAX,4
21068,MAD,LCG,3
21069,MAD,LCY,2
21070,MAD,LDE,1
21071,MAD,LEI,2
21072,MAD,LGW,2
21073,MAD,LHR,2
21074,MAD,LIM,3
21075,MAD,LIN,1
21076,MAD,LIS,6
21077,MAD,LOS,1
21078,MAD,LPA,5
21079,MAD,LPL,1
21080,MAD,LRM,1
21081,MAD,LTN,1
21082,MAD,LUX,1
21083,MAD,LYS,2
21084,MAD,MAH,1
21085,MAD,MAN,1
21086,MAD,MDE,1
21087,MAD,MEX,4
21088,MAD,MIA,5
21089,MAD,MJV,1
21090,MAD,MLA,1
21091,MAD,MLN,1
21092,MAD,MRS,2
21093,MAD,MUC,4
21094,MAD,MVD,1
21095,MAD,MXP,3
21096,MAD,NCE,1
21097,MAD,NTE,1
21098,MAD,OPO,6
21099,MAD,ORD,4
21100,MAD,ORN,1
21101,MAD,ORY,3
21102,MAD,OTP,3
21103,MAD,OVD,2
21104,MAD,PEK,2
21105,MAD,PHL,2
21106,MAD,PMI,4
21107,MAD,PMO,1
21108,MAD,PNA,1
21109,MAD,PRG,4
21110,MAD,PSA,1
21111,MAD,PTY,1
21112,MAD,PUJ,3
21113,MAD,RAK,3
21114,MAD,RBA,1
21115,MAD,RJL,1
21116,MAD,RTM,1
21117,MAD,RYG,1
21118,MAD,SAW,1
21119,MAD,SCL,2
21120,MAD,SCQ,2
21121,MAD,SCU,1
21122,MAD,SDQ,1
21123,MAD,SDR,1
21124,MAD,SJO,1
21125,MAD,SOF,3
21126,MAD,SPC,1
21127,MAD,SSA,1
21128,MAD,SSG,1
21129,MAD,STN,1
21130,MAD,SVO,2
21131,MAD,SVQ,1
21132,MAD,SXB,1
21133,MAD,SXF,1
21134,MAD,TFN,5
21135,MAD,TFS,2
21136,MAD,TIP,1
21137,MAD,TLS,1
21138,MAD,TLV,2
21139,MAD,TNG,3
21140,MAD,TRN,1
21141,MAD,TSR,1
21142,MAD,TUN,1
21143,MAD,TXL,2
21144,MAD,UIO,2
21145,MAD,VCE,1
21146,MAD,VGO,4
21147,MAD,VIE,3
21148,MAD,VKO,1
21149,MAD,VLC,3
21150,MAD,VVI,2
21151,MAD,WAW,1
21152,MAD,XRY,1
21153,MAD,ZRH,3
21154,MAF,DAL,2
21155,MAF,DEN,1
21156,MAF,DFW,2
21157,MAF,HOU,1
21158,MAF,IAH,1
21159,MAF,LAS,1
21160,MAG,GKA,1
21161,MAG,HGU,1
21162,MAG,LAE,1
21163,MAG,MAS,1
21164,MAG,POM,1
21165,MAG,VAI,1
21166,MAG,WWK,2
21167,MAH,BCN,3
21168,MAH,BHX,1
21169,MAH,BRU,1
21170,MAH,CGN,1
21171,MAH,DUS,1
21172,MAH,EDI,1
21173,MAH,EMA,3
21174,MAH,FRA,1
21175,MAH,GRO,1
21176,MAH,HAJ,1
21177,MAH,HAM,1
21178,MAH,LBA,2
21179,MAH,LCY,1
21180,MAH,LGW,3
21181,MAH,LTN,1
21182,MAH,MAD,1
21183,MAH,MAN,3
21184,MAH,MUC,1
21185,MAH,NCL,1
21186,MAH,PMI,2
21187,MAH,STR,1
21188,MAH,TXL,1
21189,MAH,VLC,2
21190,MAJ,HNL,1
21191,MAJ,INU,1
21192,MAJ,KWA,1
21193,MAJ,TRW,1
21194,MAM,MEX,2
21195,MAN,ABZ,2
21196,MAN,ACE,7
21197,MAN,ADB,1
21198,MAN,AGA,3
21199,MAN,AGP,5
21200,MAN,ALC,5
21201,MAN,AMS,2
21202,MAN,ARN,3
21203,MAN,ATH,3
21204,MAN,ATL,4
21205,MAN,AUH,1
21206,MAN,AYT,4
21207,MAN,BCN,3
21208,MAN,BFS,1
21209,MAN,BGI,1
21210,MAN,BGO,1
21211,MAN,BGY,1
21212,MAN,BHD,1
21213,MAN,BIO,1
21214,MAN,BJV,4
21215,MAN,BLL,1
21216,MAN,BLQ,1
21217,MAN,BRE,1
21218,MAN,BRU,1
21219,MAN,BSL,1
21220,MAN,BUD,2
21221,MAN,BVA,1
21222,MAN,BVC,2
21223,MAN,BZR,1
21224,MAN,CAI,1
21225,MAN,CCC,1
21226,MAN,CDG,4
21227,MAN,CFU,3
21228,MAN,CGN,1
21229,MAN,CIA,1
21230,MAN,CPH,3
21231,MAN,CRL,1
21232,MAN,CTA,2
21233,MAN,CUN,4
21234,MAN,DBV,3
21235,MAN,DLM,6
21236,MAN,DME,1
21237,MAN,DOH,2
21238,MAN,DUB,2
21239,MAN,DUS,2
21240,MAN,DXB,2
21241,MAN,EDI,1
21242,MAN,EWR,2
21243,MAN,EXT,1
21244,MAN,FAO,4
21245,MAN,FCO,1
21246,MAN,FNC,2
21247,MAN,FRA,1
21248,MAN,FUE,5
21249,MAN,GCI,1
21250,MAN,GDN,1
21251,MAN,GIB,1
21252,MAN,GLA,1
21253,MAN,GOT,1
21254,MAN,GRO,1
21255,MAN,GVA,1
21256,MAN,HAJ,1
21257,MAN,HAM,2
21258,MAN,HEL,3
21259,MAN,HER,3
21260,MAN,HRG,4
21261,MAN,IBZ,4
21262,MAN,INV,1
21263,MAN,IOM,1
21264,MAN,ISB,1
21265,MAN,IST,1
21266,MAN,JED,2
21267,MAN,JER,2
21268,MAN,JFK,6
21269,MAN,JMK,1
21270,MAN,JTR,2
21271,MAN,KEF,2
21272,MAN,KGS,2
21273,MAN,KRK,1
21274,MAN,LAS,4
21275,MAN,LCA,5
21276,MAN,LEI,2
21277,MAN,LHE,1
21278,MAN,LHR,5
21279,MAN,LIS,2
21280,MAN,LPA,6
21281,MAN,MAD,1
21282,MAN,MAH,3
21283,MAN,MBJ,1
21284,MAN,MCO,3
21285,MAN,MJV,2
21286,MAN,MLA,4
21287,MAN,MUC,6
21288,MAN,MXP,1
21289,MAN,NAP,3
21290,MAN,NBE,4
21291,MAN,NCE,1
21292,MAN,NOC,1
21293,MAN,NQY,1
21294,MAN,NTE,2
21295,MAN,NWI,1
21296,MAN,ORD,5
21297,MAN,ORK,1
21298,MAN,OSL,2
21299,MAN,PFO,7
21300,MAN,PHL,2
21301,MAN,PMI,8
21302,MAN,PRG,2
21303,MAN,PSA,1
21304,MAN,PUJ,2
21305,MAN,PUY,2
21306,MAN,PVK,1
21307,MAN,RAK,3
21308,MAN,REU,3
21309,MAN,RHO,3
21310,MAN,RIX,1
21311,MAN,RYG,1
21312,MAN,RZE,1
21313,MAN,SID,2
21314,MAN,SKG,1
21315,MAN,SNN,1
21316,MAN,SOF,1
21317,MAN,SOU,1
21318,MAN,SPU,1
21319,MAN,SSH,5
21320,MAN,SVG,1
21321,MAN,SXF,1
21322,MAN,TFS,8
21323,MAN,TIP,1
21324,MAN,TLL,1
21325,MAN,TLS,1
21326,MAN,TLV,1
21327,MAN,TPS,1
21328,MAN,UVF,1
21329,MAN,VCE,4
21330,MAN,VIE,1
21331,MAN,VLC,1
21332,MAN,VRN,2
21333,MAN,WAT,1
21334,MAN,WMI,1
21335,MAN,YVR,1
21336,MAN,YYC,1
21337,MAN,YYZ,1
21338,MAN,ZAD,1
21339,MAN,ZRH,1
21340,MAN,ZTH,3
21341,MAO,BAZ,1
21342,MAO,BEL,3
21343,MAO,BSB,2
21344,MAO,BVB,3
21345,MAO,CIZ,1
21346,MAO,CNF,1
21347,MAO,FOR,1
21348,MAO,GIG,2
21349,MAO,GRU,4
21350,MAO,MIA,3
21351,MAO,PIN,1
21352,MAO,PMV,1
21353,MAO,PTY,1
21354,MAO,PVH,2
21355,MAO,STM,3
21356,MAO,TBT,1
21357,MAO,TFF,1
21358,MAO,VCP,1
21359,MAQ,DMK,1
21360,MAR,AUA,2
21361,MAR,CCS,5
21362,MAR,CUR,1
21363,MAR,MIA,1
21364,MAR,PBL,1
21365,MAR,PMV,1
21366,MAR,PTY,1
21367,MAR,VLN,2
21368,MAS,KVG,1
21369,MAS,LAE,1
21370,MAS,MAG,1
21371,MAS,POM,1
21372,MAS,RAB,1
21373,MAU,BOB,1
21374,MAU,PPT,1
21375,MAU,RFP,1
21376,MAZ,SJU,1
21377,MBA,ADD,2
21378,MBA,DXB,1
21379,MBA,FRA,1
21380,MBA,HAH,1
21381,MBA,IST,1
21382,MBA,JRO,2
21383,MBA,KGL,1
21384,MBA,NBO,3
21385,MBA,ZNZ,2
21386,MBE,HND,1
21387,MBI,DAR,1
21388,MBJ,AMS,1
21389,MBJ,ATL,4
21390,MBJ,BWI,1
21391,MBJ,CLT,2
21392,MBJ,DFW,2
21393,MBJ,DTW,1
21394,MBJ,EWR,1
21395,MBJ,FLL,3
21396,MBJ,FRA,1
21397,MBJ,GCM,1
21398,MBJ,IAD,1
21399,MBJ,IAH,1
21400,MBJ,IND,1
21401,MBJ,JFK,3
21402,MBJ,KIN,1
21403,MBJ,LGW,1
21404,MBJ,MCO,2
21405,MBJ,MDW,1
21406,MBJ,MIA,2
21407,MBJ,ORD,3
21408,MBJ,PHL,2
21409,MBJ,PTY,1
21410,MBJ,STL,1
21411,MBJ,YHZ,3
21412,MBJ,YUL,2
21413,MBJ,YYZ,3
21414,MBL,MDW,1
21415,MBS,ATL,2
21416,MBS,DTW,1
21417,MBS,MSP,1
21418,MBS,ORD,1
21419,MBT,MNL,1
21420,MCE,LAX,1
21421,MCG,ANC,2
21422,MCG,ANI,2
21423,MCG,NIB,1
21424,MCG,TCT,1
21425,MCI,ABQ,1
21426,MCI,ATL,8
21427,MCI,BNA,1
21428,MCI,BOS,1
21429,MCI,BWI,2
21430,MCI,CLE,1
21431,MCI,CLT,2
21432,MCI,CUN,1
21433,MCI,CVG,1
21434,MCI,DAL,2
21435,MCI,DCA,3
21436,MCI,DEN,4
21437,MCI,DFW,2
21438,MCI,DTW,1
21439,MCI,EWR,1
21440,MCI,FLL,1
21441,MCI,HOU,1
21442,MCI,HRO,1
21443,MCI,IAD,1
21444,MCI,IAH,1
21445,MCI,IND,2
21446,MCI,LAS,2
21447,MCI,LAX,3
21448,MCI,LGA,1
21449,MCI,MCO,3
21450,MCI,MDW,2
21451,MCI,MEM,1
21452,MCI,MKE,2
21453,MCI,MSP,3
21454,MCI,MSY,2
21455,MCI,OAK,1
21456,MCI,ORD,3
21457,MCI,PDX,2
21458,MCI,PHL,3
21459,MCI,PHX,3
21460,MCI,SAN,1
21461,MCI,SEA,3
21462,MCI,SFO,2
21463,MCI,SLC,1
21464,MCI,SLN,1
21465,MCI,STL,2
21466,MCI,TPA,2
21467,MCI,YYZ,1
21468,MCK,DEN,1
21469,MCM,NCE,1
21470,MCN,ATL,1
21471,MCN,MCO,1
21472,MCO,ACY,1
21473,MCO,ALB,2
21474,MCO,ATL,8
21475,MCO,AUA,1
21476,MCO,AUS,4
21477,MCO,BDL,4
21478,MCO,BHM,3
21479,MCO,BMI,1
21480,MCO,BNA,3
21481,MCO,BOG,3
21482,MCO,BOS,4
21483,MCO,BQN,1
21484,MCO,BUF,3
21485,MCO,BWI,2
21486,MCO,CAK,2
21487,MCO,CLE,1
21488,MCO,CLT,4
21489,MCO,CMH,2
21490,MCO,CUN,3
21491,MCO,CVG,1
21492,MCO,DAY,1
21493,MCO,DCA,3
21494,MCO,DEN,4
21495,MCO,DFW,3
21496,MCO,DTW,2
21497,MCO,DUB,1
21498,MCO,EWR,2
21499,MCO,EYW,1
21500,MCO,FLL,3
21501,MCO,FNT,1
21502,MCO,FRA,2
21503,MCO,GLA,3
21504,MCO,GNV,2
21505,MCO,GRR,2
21506,MCO,GRU,2
21507,MCO,HOU,2
21508,MCO,HPN,2
21509,MCO,IAD,1
21510,MCO,IAH,2
21511,MCO,ILG,1
21512,MCO,IND,3
21513,MCO,ISP,2
21514,MCO,JAN,2
21515,MCO,JFK,4
21516,MCO,KIN,1
21517,MCO,LAS,2
21518,MCO,LAX,6
21519,MCO,LBE,1
21520,MCO,LGA,2
21521,MCO,LGW,7
21522,MCO,MAN,3
21523,MCO,MBJ,2
21524,MCO,MCI,2
21525,MCO,MCN,1
21526,MCO,MDT,1
21527,MCO,MDW,2
21528,MCO,MEM,3
21529,MCO,MEX,3
21530,MCO,MHH,2
21531,MCO,MHT,1
21532,MCO,MIA,2
21533,MCO,MKE,3
21534,MCO,MSP,4
21535,MCO,MSY,2
21536,MCO,NAS,2
21537,MCO,OMA,1
21538,MCO,ORD,4
21539,MCO,ORF,3
21540,MCO,ORH,1
21541,MCO,PHL,4
21542,MCO,PHX,4
21543,MCO,PIT,3
21544,MCO,PNS,2
21545,MCO,POS,1
21546,MCO,PSE,1
21547,MCO,PTY,2
21548,MCO,PVD,3
21549,MCO,RDU,3
21550,MCO,RIC,3
21551,MCO,ROC,1
21552,MCO,RSW,2
21553,MCO,SAL,1
21554,MCO,SAN,2
21555,MCO,SAT,3
21556,MCO,SDF,3
21557,MCO,SDQ,3
21558,MCO,SEA,2
21559,MCO,SFO,2
21560,MCO,SJO,1
21561,MCO,SJU,4
21562,MCO,SLC,1
21563,MCO,STL,2
21564,MCO,SWF,1
21565,MCO,SYR,1
21566,MCO,TLH,2
21567,MCO,TTN,1
21568,MCO,YHZ,2
21569,MCO,YQM,2
21570,MCO,YUL,2
21571,MCO,YYC,1
21572,MCO,YYT,2
21573,MCO,YYZ,5
21574,MCP,BEL,3
21575,MCT,ADD,2
21576,MCT,AMD,1
21577,MCT,AMM,2
21578,MCT,AUH,11
21579,MCT,BAH,3
21580,MCT,BEY,1
21581,MCT,BKK,1
21582,MCT,BLR,1
21583,MCT,BOM,4
21584,MCT,CAI,2
21585,MCT,CCJ,2
21586,MCT,CDG,1
21587,MCT,CGP,3
21588,MCT,CMB,3
21589,MCT,COK,3
21590,MCT,DAC,1
21591,MCT,DEL,2
21592,MCT,DMM,1
21593,MCT,DOH,5
21594,MCT,DWC,1
21595,MCT,DXB,4
21596,MCT,FRA,1
21597,MCT,GWD,1
21598,MCT,HYD,2
21599,MCT,IKA,1
21600,MCT,ISB,2
21601,MCT,IST,2
21602,MCT,IXE,1
21603,MCT,JAI,1
21604,MCT,JED,1
21605,MCT,KHI,3
21606,MCT,KHS,1
21607,MCT,KTM,1
21608,MCT,KUL,2
21609,MCT,KWI,2
21610,MCT,LHE,3
21611,MCT,LHR,1
21612,MCT,LKO,1
21613,MCT,MAA,2
21614,MCT,MED,2
21615,MCT,MLE,1
21616,MCT,MUC,1
21617,MCT,MXP,1
21618,MCT,PEW,2
21619,MCT,RUH,2
21620,MCT,SHJ,1
21621,MCT,SKT,2
21622,MCT,SLL,1
21623,MCT,SYZ,1
21624,MCT,TRV,3
21625,MCT,TUK,1
21626,MCT,ZBR,1
21627,MCT,ZNZ,1
21628,MCT,ZRH,2
21629,MCV,DRW,1
21630,MCX,DME,1
21631,MCX,KRR,1
21632,MCX,LED,1
21633,MCX,SCO,1
21634,MCY,MEL,3
21635,MCY,SYD,2
21636,MCZ,AJU,1
21637,MCZ,BSB,3
21638,MCZ,GIG,2
21639,MCZ,GRU,3
21640,MCZ,REC,1
21641,MCZ,SSA,2
21642,MCZ,VCP,1
21643,MDC,BPN,2
21644,MDC,CGK,3
21645,MDC,GTO,1
21646,MDC,KAZ,1
21647,MDC,MNA,1
21648,MDC,NAH,1
21649,MDC,SIN,3
21650,MDC,SOQ,1
21651,MDC,SUB,3
21652,MDC,TTE,3
21653,MDC,UPG,2
21654,MDE,ADZ,1
21655,MDE,BAQ,1
21656,MDE,BGA,1
21657,MDE,BOG,3
21658,MDE,CCS,1
21659,MDE,CLO,1
21660,MDE,CTG,1
21661,MDE,CUC,1
21662,MDE,CUR,1
21663,MDE,FLL,2
21664,MDE,JFK,2
21665,MDE,LIM,1
21666,MDE,MAD,1
21667,MDE,MIA,5
21668,MDE,PTY,1
21669,MDE,SAL,1
21670,MDE,SMR,1
21671,MDE,UIO,1
21672,MDG,DLC,1
21673,MDG,ICN,2
21674,MDG,PEK,4
21675,MDG,PVG,1
21676,MDG,SHE,1
21677,MDG,TAO,1
21678,MDK,FIH,1
21679,MDK,GMA,1
21680,MDL,BKK,3
21681,MDL,DMK,1
21682,MDL,HEH,3
21683,MDL,KMG,1
21684,MDL,MYT,2
21685,MDL,NYU,3
21686,MDL,RGN,2
21687,MDL,THL,2
21688,MDQ,AEP,2
21689,MDQ,BHI,1
21690,MDT,ATL,4
21691,MDT,BOS,2
21692,MDT,CLT,2
21693,MDT,DEN,1
21694,MDT,DTW,1
21695,MDT,IAD,1
21696,MDT,MCO,1
21697,MDT,ORD,3
21698,MDT,PHL,2
21699,MDT,PIE,1
21700,MDT,SFB,1
21701,MDT,YYZ,1
21702,MDU,POM,1
21703,MDW,ABQ,2
21704,MDW,ALB,2
21705,MDW,ATL,5
21706,MDW,AUS,2
21707,MDW,BDL,2
21708,MDW,BHM,2
21709,MDW,BJX,1
21710,MDW,BKG,1
21711,MDW,BNA,2
21712,MDW,BOS,2
21713,MDW,BUF,2
21714,MDW,BWI,2
21715,MDW,CHS,2
21716,MDW,CLE,2
21717,MDW,CLT,2
21718,MDW,CMH,2
21719,MDW,CUN,1
21720,MDW,DEN,3
21721,MDW,DSM,2
21722,MDW,DTW,3
21723,MDW,EWR,2
21724,MDW,FLL,1
21725,MDW,GDL,1
21726,MDW,GSP,2
21727,MDW,HOU,2
21728,MDW,IAD,2
21729,MDW,ICT,2
21730,MDW,ILG,1
21731,MDW,JAN,2
21732,MDW,JAX,1
21733,MDW,LAS,2
21734,MDW,LAX,2
21735,MDW,LGA,2
21736,MDW,LIT,2
21737,MDW,LUK,1
21738,MDW,MBJ,1
21739,MDW,MBL,1
21740,MDW,MCI,2
21741,MDW,MCO,2
21742,MDW,MEM,2
21743,MDW,MHT,2
21744,MDW,MLM,1
21745,MDW,MSP,4
21746,MDW,MSY,2
21747,MDW,OAK,2
21748,MDW,OKC,2
21749,MDW,OMA,2
21750,MDW,ONT,2
21751,MDW,ORF,2
21752,MDW,PDX,2
21753,MDW,PHL,2
21754,MDW,PHX,2
21755,MDW,PIT,2
21756,MDW,PUJ,1
21757,MDW,PVD,2
21758,MDW,RDU,2
21759,MDW,RNO,1
21760,MDW,ROC,2
21761,MDW,RSW,2
21762,MDW,SAN,2
21763,MDW,SAT,2
21764,MDW,SDF,2
21765,MDW,SEA,2
21766,MDW,SFO,2
21767,MDW,SJC,2
21768,MDW,SLC,2
21769,MDW,SMF,2
21770,MDW,STL,2
21771,MDW,TPA,2
21772,MDW,TTN,1
21773,MDW,TUL,2
21774,MDW,TUS,2
21775,MDW,YTZ,1
21776,MDW,ZCL,1
21777,MDZ,AEP,2
21778,MDZ,BRC,1
21779,MDZ,COR,2
21780,MDZ,EZE,1
21781,MDZ,NQN,2
21782,MDZ,SCL,1
21783,MDZ,SLA,1
21784,MEA,CAW,1
21785,MEA,SDU,2
21786,MEA,VCP,1
21787,MEB,FLS,1
21788,MEC,UIO,1
21789,MED,AHB,1
21790,MED,AMM,2
21791,MED,AUH,2
21792,MED,BAH,2
21793,MED,CAI,2
21794,MED,DMM,2
21795,MED,DOH,1
21796,MED,DXB,3
21797,MED,ELQ,1
21798,MED,ESB,1
21799,MED,GIZ,1
21800,MED,HBE,1
21801,MED,HTY,1
21802,MED,ISB,1
21803,MED,IST,2
21804,MED,JED,2
21805,MED,KHI,1
21806,MED,KRT,1
21807,MED,KWI,1
21808,MED,LHE,1
21809,MED,MCT,1
21810,MED,MUX,2
21811,MED,RUH,2
21812,MED,SAW,1
21813,MED,SHJ,1
21814,MED,TUN,1
21815,MED,TUU,1
21816,MED,ULH,1
21817,MEE,GEA,1
21818,MEG,LAD,1
21819,MEG,VHC,1
21820,MEH,ALF,1
21821,MEH,BVG,1
21822,MEH,HFT,1
21823,MEH,HVG,1
21824,MEH,VDS,1
21825,MEI,ATL,1
21826,MEL,ABX,1
21827,MEL,ADL,5
21828,MEL,AKL,8
21829,MEL,ASP,2
21830,MEL,AUH,3
21831,MEL,BKK,3
21832,MEL,BME,1
21833,MEL,BNE,5
21834,MEL,BNK,1
21835,MEL,BWN,1
21836,MEL,BWT,1
21837,MEL,CAN,1
21838,MEL,CBR,3
21839,MEL,CFS,1
21840,MEL,CGK,1
21841,MEL,CHC,4
21842,MEL,CNS,4
21843,MEL,CTU,1
21844,MEL,DEL,1
21845,MEL,DOH,1
21846,MEL,DPO,1
21847,MEL,DPS,4
21848,MEL,DRW,3
21849,MEL,DXB,2
21850,MEL,HBA,4
21851,MEL,HKG,3
21852,MEL,HKT,1
21853,MEL,HNL,2
21854,MEL,HTI,2
21855,MEL,KGI,1
21856,MEL,KNS,1
21857,MEL,KTA,1
21858,MEL,KUL,4
21859,MEL,LAX,4
21860,MEL,LST,3
21861,MEL,MCY,3
21862,MEL,MGB,1
21863,MEL,MIM,1
21864,MEL,MKY,1
21865,MEL,MNL,1
21866,MEL,MQL,3
21867,MEL,NAN,3
21868,MEL,NRT,1
21869,MEL,NTL,2
21870,MEL,OOL,3
21871,MEL,PER,5
21872,MEL,PHE,1
21873,MEL,PVG,4
21874,MEL,SGN,2
21875,MEL,SIN,7
21876,MEL,SYD,7
21877,MEL,TSV,1
21878,MEL,WGA,1
21879,MEL,WLG,5
21880,MEL,ZQN,1
21881,MEM,ATL,7
21882,MEM,AUS,1
21883,MEM,BWI,2
21884,MEM,CLT,2
21885,MEM,CVG,1
21886,MEM,DCA,3
21887,MEM,DEN,3
21888,MEM,DFW,3
21889,MEM,DTW,1
21890,MEM,ELD,1
21891,MEM,EWR,1
21892,MEM,HOT,1
21893,MEM,HOU,2
21894,MEM,HRO,1
21895,MEM,IAH,2
21896,MEM,IND,1
21897,MEM,LAS,2
21898,MEM,LAX,1
21899,MEM,LGA,1
21900,MEM,MCI,1
21901,MEM,MCO,3
21902,MEM,MDW,2
21903,MEM,MIA,2
21904,MEM,MKL,1
21905,MEM,MSP,1
21906,MEM,MSY,2
21907,MEM,ORD,4
21908,MEM,PIT,1
21909,MEM,RDU,1
21910,MEM,SAT,1
21911,MEM,SLC,1
21912,MEM,TPA,2
21913,MEU,BEL,1
21914,MEU,ORX,1
21915,MEU,STM,1
21916,MEX,ACA,4
21917,MEX,AGU,2
21918,MEX,AMS,1
21919,MEX,ATL,8
21920,MEX,AUS,1
21921,MEX,BJX,1
21922,MEX,BOG,4
21923,MEX,CCS,1
21924,MEX,CDG,3
21925,MEX,CEN,2
21926,MEX,CJS,3
21927,MEX,CLQ,2
21928,MEX,CLT,2
21929,MEX,CME,2
21930,MEX,CPE,2
21931,MEX,CTM,1
21932,MEX,CUL,3
21933,MEX,CUN,4
21934,MEX,CUU,3
